var_1,var_2,correlation
x126,x274,0.20464012786459349
x110,x280,0.20463361534712834
x003,x009,0.20448329114402447
x239,x268,0.20446281052103724
x151,x195,0.20432571828775747
x058,x250,0.20428847678927073
x058,x151,0.20422419942758277
x202,x285,0.2040295583735546
x004,x009,0.2039862106822232
x056,x194,0.20397734870288628
x016,x043,0.20392390089591608
x009,x239,0.20387495694331687
x041,x238,0.20386198267150543
x165,x192,0.2038544153923179
x250,x257,0.20375986823417352
x017,x043,0.20374404840112337
x126,x214,0.20364197683231972
x208,y,0.20356689847295695
x209,y,0.20347718840268875
x041,x186,0.20344701267027426
x126,x213,0.20344249227464803
x237,x268,0.20342841748894108
x158,x257,0.2033828005205456
x146,x293,0.20337334571944093
x196,x304,0.20336750042274454
x237,x258,0.20334234767176573
x005,x242,0.20333444302090528
x144,x285,0.20327622463735665
x106,x165,0.203171824277392
x118,x274,0.203157165805147
x058,x114,0.20315443392316243
x196,x274,0.20308023329530087
x013,x279,0.202771381960368
x235,x256,0.20275934136137702
x057,x293,0.20272693515191562
x041,x125,0.20259582011303073
x009,x012,0.20257670995211066
x114,x202,0.20250041902199423
x040,x240,0.20247649602590276
x190,x257,0.2024743232225927
x106,x256,0.20225781911415955
x160,x255,0.2021700078494167
x058,x117,0.20216099332508689
x015,x256,0.20206405428459967
x012,x225,0.20204982334478305
x190,x209,0.20203097518885155
x011,x181,0.20201903208320535
x137,x285,0.20177120198489654
x042,x297,0.20168507986997472
x002,x016,0.20168189738285455
x186,x304,0.20166097533454905
x190,x203,0.20164628703181742
x024,x240,0.20156152760690857
x216,y,0.20137337496274843
x058,x173,0.20134293420765545
x118,x159,0.2012031245189517
x002,x044,0.20117389712698777
x186,x240,0.2010461809572966
x042,x250,0.20101862641643553
x009,x238,0.20098621381374257
x200,x221,0.20097987933731862
x024,x214,0.2009419204332063
x133,x153,0.20091242911107834
x189,x204,0.2008731745277492
x186,x255,0.20080934806660966
x224,x293,0.200781244809515
x125,x213,0.20078021712027966
x005,x064,0.2007652198987446
x041,x111,0.20069498473513975
x195,x274,0.2006487622810028
x130,x280,0.2006058489560398
x017,x256,0.20056193006279455
x041,x121,0.20053378995695265
x005,x059,0.20046848888106097
x120,x304,0.20032817564966182
x044,x237,0.2003071603406794
x004,x231,0.20029047221828408
x239,x295,0.20014360137817952
x005,x042,0.20010253273686399
x206,x304,0.2000668989553746
x136,x288,0.2000019674705895
x012,x186,0.1999176854131466
x288,x296,0.19984453224855211
x098,x225,0.19983521390746747
x189,x256,0.19972218003976971
x140,x293,0.19969232333142115
x058,x118,0.19960483104804472
x274,x294,0.1995844296289113
x278,x280,0.19955520229252813
x226,x264,0.19951525733626255
x056,x235,0.1995016464450203
x151,x203,0.1994094765501165
x041,x119,0.1993924970292578
x002,x289,0.19935799470657217
x195,x257,0.19927328543165904
x126,x240,0.19927053458573502
x024,x134,0.19925175034331724
x184,x193,0.19922884045403394
x164,x186,0.19911900900917728
x005,x044,0.19903196686544472
x058,x189,0.19902852799368764
x042,x293,0.19902477134362878
x136,x304,0.19889832170984456
x056,x184,0.19885838614384635
x268,x288,0.1987821888983751
x216,x285,0.19869989918479608
x126,x212,0.19859885790156417
x193,x274,0.19858917535848186
x057,x186,0.1985822185931527
x021,x040,0.19856320730038912
x136,x303,0.1985194391843438
x130,x159,0.19850340578303588
x035,x238,0.19845518524313857
x206,x280,0.1981943209553423
x098,x257,0.19817739771797319
x130,x293,0.1981678779851804
x168,x224,0.19812716833895713
x114,x208,0.19802617526132432
x216,x304,0.19788220333824455
x201,y,0.19765114232758818
x041,x259,0.19764942718053577
x121,x255,0.1975364722935319
x058,x240,0.19747755676353693
x058,x064,0.19737950214521696
x020,x064,0.19731891407488455
x237,x279,0.1972012391771195
x133,x295,0.1971717414108091
x166,x278,0.1971304554449896
x058,x199,0.1970778026539268
x184,x194,0.19706355529959105
x191,x208,0.19699624041807437
x212,x285,0.19698265610994992
x218,x294,0.19692856857554722
x168,x236,0.19680848939447831
x168,x181,0.19677917414847682
x040,x168,0.19660965263523178
x214,x295,0.1966053313180251
x116,x255,0.19651546424851135
x121,x153,0.19647857062527715
x014,x181,0.19646720355319694
x237,x273,0.19640112313975813
x111,x290,0.19637989688680416
x224,x297,0.19635557935720432
x041,x063,0.19623992812861957
x199,x280,0.19618494432231368
x058,x293,0.196057551869411
x181,x290,0.19601129640307624
x160,x188,0.19600133932170102
x184,x186,0.1959984534138562
x029,x236,0.19591808605938668
x024,x293,0.19581988070683504
x215,x285,0.19581932729068374
x215,y,0.1958034805399941
x250,x264,0.19574602847290806
x141,x288,0.1956865637814176
x119,x257,0.19562654021955708
x113,x203,0.19556848851832645
x114,x184,0.1954803292850176
x272,x295,0.19534776618005067
x013,x288,0.1952331789883651
x193,x280,0.1951296347303326
x146,x304,0.1950342464606293
x214,y,0.19496156936081502
x190,x204,0.19485717150275522
x057,x059,0.19479196194771814
x111,x295,0.1947834504175457
x015,x191,0.19466887147511192
x118,x240,0.19459259535165047
x121,x152,0.1945510704252491
x005,x259,0.19454080315002842
x114,x257,0.1945106149612062
x111,x153,0.19446052498722333
x040,x173,0.1943772717733459
x210,x303,0.19433247796898925
x203,x285,0.19414829468026595
x130,x199,0.1940952004935797
x009,x035,0.19389373461537457
x173,x224,0.19377337620354174
x185,x304,0.19375710166799795
x106,x166,0.19366277996044132
x041,x120,0.19325632383812053
x056,x118,0.1931328707816129
x021,x065,0.1931150371112828
x195,x304,0.19308687894169707
x184,x196,0.19299354108915
x005,x031,0.19275580252960192
x021,x279,0.19275315166834103
x131,x290,0.19271615781399257
x024,x131,0.19267004787816994
x127,x151,0.19265542378286107
x057,x126,0.19259657682935843
x236,x256,0.19256109937115418
x024,x191,0.1925377462302896
x210,x293,0.1925257327473184
x285,x295,0.19245030509998076
x021,x250,0.192414591855638
x158,x193,0.19238851391722783
x194,x256,0.19238319510023252
x029,x235,0.1923234644139241
x130,x304,0.192296915802361
x020,x296,0.19221292377057897
x024,x190,0.1921807669328974
x021,x064,0.19209489991368286
x058,x152,0.19203412649685442
x003,x015,0.19200775494165098
x130,x160,0.19199045315373867
x185,x290,0.1919817904668026
x057,x168,0.1919623710127977
x015,x185,0.1918214267844786
x211,y,0.19175135280938413
x214,x285,0.19174582254425623
x013,x281,0.19168178198896718
x290,x294,0.1916014553155593
x165,x277,0.19159921214561063
x201,x256,0.19153755276250514
x235,x295,0.19152379412560627
x167,x278,0.1915115589957106
x021,x059,0.19149095443326924
x111,x152,0.19135991557111015
x057,x119,0.19132438349964398
x024,x130,0.1912639179814236
x234,x273,0.19124574982014642
x041,x185,0.19122610900448386
x166,x192,0.19121370591988157
x159,x255,0.1911258895371526
x120,x288,0.1910411356855189
x021,x273,0.1908895504726299
x135,x293,0.19084624749876578
x126,x285,0.19084012076277593
x131,x158,0.19076714752186308
x030,x297,0.19067099167197324
x134,x293,0.1905919396449057
x015,x186,0.190545211556438
x131,x256,0.19035508845065344
x016,x294,0.19030070407217972
x036,x277,0.19028925438050448
x191,x202,0.1902830007312898
x007,x237,0.19026501549559371
x224,x234,0.1902152484947919
x041,x297,0.19021337479296913
x121,x290,0.1901746753512349
x065,x250,0.1901017838647992
x042,y,0.1900085419071254
x114,x203,0.18999243746188663
x184,x303,0.18998528485224553
x024,x193,0.1899324999355752
x012,x195,0.18992561490419058
x036,x285,0.18980685202940298
x010,x189,0.18977923302959643
x064,x250,0.18967034378308467
x036,x278,0.1896540844561491
x041,x173,0.1894738891487881
x031,x277,0.1894633915054306
x017,x186,0.18946052658830156
x041,x126,0.18939935040647238
x007,x266,0.18936053285376456
x015,x056,0.18933447387125904
x063,x236,0.1893258861265946
x184,x195,0.18927692111479974
x185,x199,0.18927338837295302
x016,y,0.1891627600717006
x015,x190,0.18913193778008536
x121,x295,0.1891309660703181
x011,x292,0.18910133477006125
x135,x303,0.1890607612626543
x126,x256,0.1890205149622657
x190,y,0.1890004361158004
x034,x268,0.188997059049261
x125,x214,0.18898580815512492
x030,x293,0.18894475349845571
x012,x206,0.18891292300281937
x042,x259,0.1888479756749838
x041,x064,0.18882393228344574
x034,y,0.18878998597257418
x191,x204,0.18876380766112452
x106,x167,0.18868310118888845
x013,x240,0.18865940158168684
x013,y,0.188607088018274
x021,x292,0.1885875469148399
x058,x153,0.1885629991420114
x151,x209,0.1884422083483723
x009,x289,0.18829618842767593
x145,x293,0.18826493326174734
x059,x250,0.18826083331054205
x030,x042,0.18824364618179695
x005,x063,0.18811958555701316
x173,x189,0.1881030131159644
x211,x304,0.1880512430582637
x106,x257,0.1880463073160168
x141,x280,0.1878900476942685
x113,x127,0.18784947339931685
x098,x226,0.1878471346164342
x024,x277,0.18774910498024175
x040,x297,0.18772910543367557
x221,x293,0.18765335292231944
x191,x203,0.1876077233601224
x130,x158,0.18755057560467994
x221,y,0.18749429124435732
x059,x173,0.18742693508432642
x186,x274,0.18734471060546595
x139,x201,0.18729502376333662
x205,x304,0.18727144745570007
x020,x293,0.18724645501078802
x127,y,0.1871615117522849
x057,x121,0.1871036380402724
x057,x111,0.187101025414361
x012,x226,0.1869470930414089
x152,x203,0.1869379249655143
x127,x188,0.1869101126941541
x005,x035,0.18689195807097242
x125,x215,0.186872882913217
x118,x160,0.18679199002795227
x205,x293,0.18673738632102446
x173,x181,0.1866669620638303
x129,x280,0.1866476919635884
x167,x192,0.18659969871061186
x215,x293,0.18656360183597084
x058,x194,0.1865614483881594
x186,x293,0.18652709106964954
x153,x196,0.1864091833499127
x017,x257,0.18636439945383573
x173,x236,0.18631573078087463
x225,x296,0.1862154232714777
x003,x041,0.1862149371218826
x115,x255,0.1860729642711323
x140,x304,0.1860560374464069
x196,x255,0.18605408644648547
x221,x304,0.18592442581912838
x226,x232,0.18591568017677915
x029,x242,0.18591327854175108
x030,x063,0.1858761923503281
x128,y,0.18581748637456752
x138,x295,0.18578936959194406
x030,x264,0.1856744268708899
x152,x209,0.18566684042458953
x003,x031,0.18566632543990275
x191,x209,0.18565641758283608
x043,x297,0.18565385595833567
x234,x304,0.18562979230862656
x125,x137,0.18561685656790955
x020,x297,0.18561630449573738
x189,x257,0.18560230339068537
x021,x281,0.1854997719229377
x031,x264,0.18543577884451223
x130,x288,0.1854057411428927
x259,y,0.18537256730336243
x011,x250,0.18517630714986197
x002,x265,0.1851433825393259
x002,x293,0.18511894949784005
x189,x210,0.18505124567597828
x057,x297,0.18502731753363133
x057,x202,0.18495534768960367
x024,x189,0.18485893343537943
x031,x278,0.18484862222736642
x210,y,0.18479880175704008
x008,x240,0.18478288563196704
x010,x257,0.18477020700824637
x057,x065,0.184752541180745
x003,x231,0.18474257791944426
x056,x239,0.1846121912091521
x110,y,0.18457018735138028
x074,y,0.18454425131684213
x190,x210,0.184538664172948
x117,x274,0.18450261956120168
x015,x058,0.1841782788070657
x266,x296,0.1840449765423865
x242,x281,0.18401429043485254
x043,x293,0.1839890687645545
x141,x290,0.18397352500487651
x173,x188,0.18396724970799072
x126,x137,0.18392546383762062
x280,x291,0.18383889284047591
x152,x196,0.18380595085518303
x057,x285,0.18373443023068414
x215,x304,0.18368737524549794
x255,x292,0.18367441765987128
x206,x256,0.18361965711862924
x007,x285,0.1835612292519508
x041,x072,0.18355470689146522
x191,x205,0.18354327904755163
x238,x242,0.18353560016811787
x191,x206,0.1835207403723619
x115,x184,0.18339737364404973
x209,x293,0.18333767098474235
x256,y,0.18332757312231887
x131,x199,0.18331544110926987
x188,x204,0.18330998231214177
x111,x293,0.18321854875209342
x173,x200,0.18318296342127657
x191,x255,0.18313682922812546
x200,x219,0.18312518464140154
x106,x243,0.18312403170597308
x040,x242,0.18310195894512032
x057,x120,0.18305111546155894
x036,x188,0.183004273244311
x024,x118,0.18300303318602956
x058,x115,0.18285742505427266
x173,x199,0.18285702474789375
x058,x200,0.18278044515124892
x064,x256,0.18277467600990327
x029,x293,0.1827305102699535
x030,x296,0.1827254301502435
x041,x066,0.182707717082774
x008,x265,0.18265934033586984
x012,x168,0.18259596622084467
x233,x243,0.18259284496603034
x129,y,0.18258423829566034
x146,x275,0.1825084842328542
x021,x235,0.18250141693872143
x113,x295,0.1824793283326188
x181,x256,0.1824618344424052
x058,x196,0.18245137154864396
x204,x295,0.18240425619323328
x166,x277,0.1823894145641353
x192,x274,0.18238612704451493
x190,x205,0.1823640026224326
x035,x240,0.18227480570631266
x016,x136,0.18221897830787387
x007,x267,0.18214778669806858
x185,x291,0.18207272007067468
x041,x202,0.18204999467465335
x056,x125,0.18196234428998218
x121,x151,0.18194696447517297
x181,x235,0.1818868508176642
x115,y,0.18188619026864264
x212,y,0.18180983602450487
x057,x185,0.18178732076192564
x199,x243,0.1817589127532603
x160,x206,0.1817250819974548
x220,y,0.18170600433375275
x213,y,0.18165784387760914
x120,x255,0.18161403384604421
x009,x231,0.18151152213007393
x139,x293,0.18145863015858965
x017,x185,0.18145357458858258
x135,x304,0.18138658872924707
x125,y,0.1813741298096118
x135,x288,0.18131875331393607
x168,x189,0.18125936154926217
x014,x303,0.1812523788146979
x235,x240,0.1811148694625301
x186,x235,0.18108279439434244
x005,x016,0.18103829616262002
x250,x295,0.18103467774658194
x115,x202,0.18098704572291355
x117,x242,0.18098254467801814
x034,x238,0.18087864223752917
x002,x256,0.18086190458068344
x210,x304,0.18083046073572995
x200,x256,0.18079362261722004
x017,x237,0.18078104391574001
x010,x013,0.18070858607780715
x011,x255,0.18066312880255506
x036,x297,0.180565690472464
x136,x290,0.18054790485972824
x129,x293,0.180530365719896
x121,x303,0.18047261548140778
x121,x293,0.1804650870291499
x024,x057,0.18043742770112728
x258,x304,0.18032662050637044
x009,x057,0.18022268885802284
x237,x295,0.18019826311608692
x146,x280,0.18017335199209863
x211,x288,0.18011463883843082
x232,x240,0.18008479108287265
x213,x285,0.17997600987766482
x015,x189,0.1799442983916902
x205,x280,0.17984665664918356
x111,x303,0.17983284578979644
x140,x200,0.17978396891167958
x167,x267,0.17966508069526402
x126,x257,0.17951075825940171
x113,x173,0.1794853221077737
x208,x295,0.17933852978329687
x110,x291,0.17923221603196252
x185,x280,0.17920259089175974
x024,x126,0.17919808439264986
x058,x304,0.17912764552346844
x127,x152,0.1791255475551459
x168,x188,0.17911166613824667
x008,x297,0.17910884424304344
x010,x255,0.1791063073406663
x191,x211,0.1790452172817002
x020,x063,0.1789826726340136
x114,x264,0.17870048469869193
x119,x304,0.17863991600526455
x045,x057,0.1786021075054895
x186,x303,0.1785379433835397
x029,x191,0.17852719083906923
x120,x303,0.17846219387412615
x233,x264,0.17834936375849658
x111,x151,0.17833116259913537
x211,x291,0.17833065692102504
x129,x158,0.17830699218604162
x117,x243,0.1782824827059942
x201,x257,0.17825228783893207
x007,x056,0.1782463969487673
x017,x232,0.17824424563551097
x146,x288,0.17822396360144815
x167,x265,0.17821357006566738
x004,x045,0.17821229854232046
x190,x211,0.1780266101281206
x134,x288,0.17799878789991622
x057,x295,0.1779879115313848
x159,x193,0.17797397733825518
x015,x201,0.1779722438603922
x159,x206,0.1779025389367068
x188,x212,0.17781263424026558
x059,x237,0.17780435603472028
x007,x268,0.17776026940035147
x236,x268,0.17773739056954574
x115,x203,0.17773657130259357
x153,x203,0.17772615197731376
x116,x203,0.17771714529766056
x012,x210,0.1777095092909309
x014,x242,0.17770816477222637
x011,x273,0.1776806012665388
x167,x277,0.177679389781221
x073,x256,0.1776661392414553
x058,x119,0.17760664210680494
x007,x057,0.17760600643068897
x184,x291,0.17748853685078275
x015,x257,0.17730865483081312
x191,x210,0.17726248499100322
x013,x236,0.17722235426510677
x134,x303,0.1771246296957345
x036,x289,0.17712156860338413
x058,x066,0.1770049592361948
x065,x255,0.17699871453796406
x225,x268,0.1769052137549486
x010,x256,0.17688387158160537
x151,y,0.17686996220226459
x186,x288,0.1768265749801665
x021,x031,0.17682476993598711
x196,x293,0.17681335983891946
x020,x056,0.17667928186454798
x063,x250,0.1766291201551986
x138,x200,0.1765917729934227
x173,x242,0.17655387997870622
x116,x184,0.17655210380142622
x020,x242,0.17647465818052663
x041,x295,0.17641859500783505
x012,x292,0.17639943532329871
x058,x111,0.17639033269668075
x125,x256,0.17637850720189086
x058,x186,0.17637031876871548
x114,x173,0.1763391117076639
x153,x209,0.17633390349224654
x036,x181,0.17632294471525062
x128,x295,0.17631754735969649
x058,x121,0.1762713662650494
x131,y,0.17626915479477545
x189,x205,0.1761980783948867
x021,x098,0.17613962794187504
x035,x266,0.17608750080115107
x031,x188,0.1760657103021168
x056,x231,0.17603107674451487
x015,x031,0.17599669693075243
x116,x131,0.17593174497193872
x058,x297,0.17586509401540049
x041,x110,0.17585663750023472
x145,x304,0.17583683961259816
x058,x190,0.17578475268188085
x226,x268,0.17578046033828953
x020,x291,0.1757653322776283
x168,x200,0.17567034478584798
x114,x243,0.17564202586816244
x058,x072,0.17559379886026286
x040,x277,0.17552062434735058
x189,x211,0.17549692068925812
x035,x168,0.17549355600368688
x126,x144,0.1754841885703582
x042,x242,0.17547953401595037
x024,x219,0.1753715896383895
x008,x290,0.17531191827449696
x012,x173,0.17526121999507344
x194,x257,0.17525859367544258
x059,x255,0.17524612124836553
x190,x264,0.17522742980729947
x219,y,0.17516459919373198
x010,x031,0.1751611241559089
x011,x279,0.17515020719952695
x024,x133,0.1751463719676323
x114,x209,0.17503985685336196
x116,x204,0.17502076150819415
x173,x190,0.17497618165549753
x139,x200,0.1749707080545872
x131,x257,0.17495233845383387
x130,y,0.17493880509120993
x012,x288,0.17493224235802038
x016,x240,0.17492334247740063
x114,x128,0.17491687572925002
x140,x288,0.17490026323610977
x209,x303,0.17486538025783352
x190,x255,0.17483723710062907
x189,x264,0.1748297258803842
x040,x266,0.17480517062876852
x158,x255,0.17480194634480592
x191,x264,0.17479997717354612
x116,x130,0.17474193331166463
x116,x129,0.17459712765613358
x024,x141,0.17452767841712624
x058,x185,0.17452090045066523
x137,x295,0.17448473065524317
x058,x116,0.1744747603295896
x138,x201,0.17446740421536913
x196,x303,0.17446678578541844
x033,x239,0.17441225370402483
x058,x195,0.1743903373962576
x056,x237,0.17428428123020645
x126,y,0.1742695336188987
x057,x243,0.17424356319986994
x115,x208,0.1742380938399293
x057,x173,0.17416733189146544
x041,x285,0.1740634177123121
x113,x264,0.17405200847026928
x031,x266,0.17403588662585254
x044,x304,0.1740351632510652
x173,x194,0.1739651612181293
x024,x140,0.17393935128815982
x003,x045,0.1739277218139591
x035,x173,0.17387452062322958
x168,x199,0.17379082015938302
x010,x199,0.1736959261831734
x125,x216,0.17368795899102948
x125,x285,0.1736312173457632
x016,x184,0.17362991586381485
x190,x206,0.1735884237173054
x134,x304,0.17354789069147838
x016,x121,0.17351326515922108
x237,x292,0.17350897183950761
x173,x201,0.17349015085338004
x024,x208,0.17345638028154695
x031,x285,0.17342384973901578
x012,x216,0.1733930499214524
x003,x035,0.1733729298308904
x075,x168,0.17327104713012598
x201,x285,0.1732409739274269
x063,x237,0.17323500296508956
x117,x280,0.17315965659687202
x224,x291,0.1728936832125845
x044,x258,0.1728767029999169
x002,x034,0.17285028487425635
x040,x289,0.17284179033750724
x231,x237,0.17281991316697118
x016,x035,0.17281806248643178
x008,x277,0.17281214372051956
x226,x256,0.17272934686740274
x114,x204,0.1727117482891635
x116,x202,0.17269928457398231
x002,x065,0.17269467315389161
x016,x111,0.1726823624478386
x133,y,0.17261890184495468
x130,x256,0.172516312272657
x065,x237,0.17238253506982892
x280,x304,0.17232291184306123
x129,x159,0.17226295913600445
x131,x303,0.17214758338139505
x273,x303,0.17213370210238207
x024,x129,0.17210374580866752
x143,x285,0.17204213745835495
x140,x280,0.17201937399273606
x057,x259,0.17201693478381144
x058,x201,0.17201216913227194
x010,x056,0.1719933846063703
x164,x181,0.17197121257781145
x233,x304,0.17193708180017583
x036,x264,0.17187794733078376
x113,x168,0.17185372287882536
x225,x231,0.17183046815553538
x130,x290,0.17179049329352325
x057,x208,0.17176222940290753
x279,x303,0.17168976548006995
x035,x267,0.17163181001415895
x012,x201,0.17162625691560804
x016,x120,0.17158419924679721
x024,x040,0.1715755124137618
x266,x291,0.17145684270431952
x014,x042,0.1714392140180595
x020,x042,0.17143861967355925
x164,x264,0.17134043225508913
x141,x200,0.1713373663506426
x128,x151,0.1713288544266836
x224,x304,0.1712136181143427
x151,x196,0.17112735420682437
x002,x059,0.17112073313817777
x007,x024,0.1711053138432128
x142,x285,0.1710603129226679
x219,x295,0.17097782847035561
x016,x135,0.17083307844151496
x015,x237,0.1708252156377455
x146,x290,0.17078148725333245
x034,x056,0.17069421506711907
x120,x290,0.17065226926668076
x121,x291,0.1705623563861767
x057,x233,0.1705595871388541
x024,x041,0.17054787503396127
x168,x190,0.17053195466775228
x011,x106,0.17047199753631662
x021,x063,0.17043822364486438
x216,x280,0.17043402098052768
x220,x304,0.17041182459495047
x194,x304,0.17035019627516448
x168,x242,0.17034760300801088
x031,x289,0.17026614540219415
x041,x250,0.17024016885323892
x009,x113,0.1701928870993935
x013,x196,0.16997013806056788
x014,x240,0.16995020976511382
x277,x280,0.16993541170522758
x111,x291,0.16993205829303265
x115,x204,0.16990563163606012
x017,x191,0.1697357873841095
x133,x189,0.16970452512762385
x034,x041,0.16969622410022533
x127,x295,0.16966226095414527
x057,x063,0.16963294986878336
x237,x259,0.16958631031924165
x120,x291,0.16956527777583424
x014,x059,0.16956185498813606
x040,x267,0.16954549587077875
x127,x153,0.16952712737128833
x206,x257,0.169494862373773
x058,x125,0.16946763946348953
x181,x274,0.16937566410409305
x258,x296,0.16928265590395747
x064,x257,0.169171960710555
x118,x256,0.16915394499066927
x014,x065,0.16914714792680527
x181,x257,0.16914490963301176
x017,x201,0.16905994698553864
x188,x210,0.16905828761585612
x113,x209,0.1690413124854946
x036,x259,0.16900271572664083
x114,x127,0.1689946787880921
x165,x181,0.16897665928959393
x119,x240,0.16897458139757252
x041,x203,0.1689737874370627
x220,x293,0.16856932177837627
x115,x129,0.1684909156156314
x159,x205,0.1684718702181956
x034,x235,0.1684613118791441
x014,x297,0.16845766318315544
x035,x277,0.16840724274250346
x119,x288,0.16837699433666453
x045,y,0.16835900252540273
x024,x113,0.16835584333550999
x166,x267,0.16834414089190344
x195,x255,0.16829561100697693
x235,x257,0.16827497353816734
x114,x255,0.16820009790291146
x011,x281,0.16819431956836584
x119,x303,0.16819356471359675
x116,x205,0.1681428693796707
x024,x117,0.16814086501275344
x173,x195,0.16813026855608956
x135,x199,0.16812047586858253
x098,x255,0.16805905542513053
x158,x206,0.16805655182161452
x058,x120,0.1680523054033439
x057,x110,0.1680022735157289
x168,x201,0.1679942399558078
x114,x133,0.16797388842501332
x115,x264,0.16779356688671
x116,y,0.16771835027257634
x217,x285,0.1676808431566293
x113,x256,0.16764750500600603
x196,x235,0.1675608253952314
x136,x291,0.16754271032790974
x015,x184,0.1675206655628215
x129,x304,0.1675101373275449
x168,x196,0.1674798792921102
x209,x304,0.16746344641302527
x280,x303,0.16745514174228399
x196,x288,0.16740482592612446
x130,x303,0.1673970175295663
x166,x265,0.16737269580720954
x114,x168,0.16734849745566327
x024,x114,0.1673235929395225
x056,x195,0.1672958490672076
x024,x125,0.16722435711123704
x168,x194,0.1672178335813683
x113,x128,0.16717292068653636
x044,y,0.16713444014655207
x209,x240,0.16712531759341992
x120,x293,0.16709566914333795
x255,x279,0.1670827440456224
x115,x128,0.16708034465438906
x116,x128,0.16701223927892647
x002,x064,0.16698761633944326
x011,x233,0.1669568042378547
x013,x211,0.1668790799718715
x007,x264,0.1667996307165595
x204,x280,0.1667582518999195
x191,y,0.16670895011865347
x040,x278,0.166706095056145
x014,x064,0.16663772419384396
x168,x186,0.16655891428617453
x200,x257,0.16653219844648107
x146,x201,0.16644238714619747
x116,x206,0.16640521265279912
x168,x195,0.16633537431840867
x012,x205,0.1662483735307409
x173,x196,0.16614005049477326
x259,x293,0.16608073461849573
x013,x235,0.166066233377292
x119,x255,0.16605252025480388
x114,x129,0.16600225968250995
x031,x297,0.16598559299942198
x073,x257,0.16598324356064462
x146,x160,0.16594218715781553
x015,x200,0.16593363349376541
x118,x184,0.16588305118155738
x008,x226,0.16582438542830039
x036,x106,0.16578711596264958
x212,x295,0.16577461586678452
x226,x296,0.1657359337830946
x203,x240,0.16571558256887808
x125,x257,0.16564910009120826
x014,x268,0.16558301748604395
x011,x036,0.16547364469122164
x036,x266,0.16545649439254634
x160,x193,0.1653028673665861
x041,x224,0.16530075087032678
x118,x242,0.16528347079436204
x012,x256,0.1652550921592838
x206,x303,0.16513792884328873
x255,x258,0.16511503720850193
x268,x291,0.16510488247303787
x145,x280,0.16509109958253715
x029,x190,0.16500747086030532
x204,x293,0.16494690828390898
x031,x267,0.1649459432404384
x057,x203,0.164849986925849
x195,x303,0.16484595130131655
x007,x297,0.16482661317900782
x015,x196,0.16481949499979415
x010,x188,0.16479582978348595
x128,x152,0.16450946911753858
x040,x293,0.16445332468700177
x009,x181,0.16444442359288614
x134,y,0.16442833632979206
x160,x205,0.16437427299784269
x120,x295,0.16437133200973722
x166,x181,0.1643674788156644
x065,x304,0.16435611283986482
x030,x242,0.16434420115810705
x004,x224,0.16430085759082574
x012,x250,0.16429272218451677
x041,x208,0.16429271353307137
x214,x293,0.16425737760635103
x058,x075,0.16422306421293084
x186,x291,0.16408366427235435
x136,x199,0.1640703457698657
x205,x256,0.16404433030086063
x009,x278,0.16402483176594856
x268,x304,0.16396585284978593
x024,x188,0.16385600500765943
x003,x285,0.16385443341113626
x030,x073,0.16384988882828214
x058,x073,0.16376027250215702
x058,x191,0.16369854317662916
x008,x029,0.1636942595936441
x002,x267,0.16368819365740203
x144,x293,0.16364516433524887
x199,x213,0.16362203917684073
x181,x239,0.16361142762619885
x041,x073,0.16359343253569195
x189,x285,0.16356377427964938
x115,x209,0.16351069989145253
x255,x273,0.16339251590272175
x127,x189,0.16336026424517924
x256,x304,0.16335847081939742
x129,x288,0.1633183429220877
x143,x295,0.16331244205071355
x117,x184,0.16329094094040442
x115,x130,0.16319644874675826
x189,x206,0.16314091085174812
x057,x184,0.16312985322784912
x106,x235,0.16310040927044164
x285,x292,0.16309036290711162
x158,x205,0.16306612737722706
x030,x256,0.16305796249629081
x044,x239,0.16299329085712327
x016,x190,0.1629678357102604
x140,x290,0.16295827847276406
x168,x185,0.16293342614091433
x141,x160,0.16293176969667114
x116,x264,0.16291258488358717
x128,x189,0.16291059370262623
x185,x240,0.16284124859365307
x012,x257,0.16282080446704852
x016,x189,0.16279965665695037
x013,x233,0.1627991442146619
x239,x258,0.1627982937293195
x005,x304,0.16276535358566624
x016,x119,0.16258364478056506
x145,x201,0.1625592771750086
x056,x126,0.1625388619061706
x056,x203,0.1624347614245871
x007,x017,0.16241870530351998
x135,x290,0.16239345770162011
x210,x291,0.16234945436523454
x133,x293,0.1622770036025737
x152,y,0.16223863462073027
x115,x173,0.16219425784008623
x206,x288,0.1621762259979626
x167,x181,0.1620817827445635
x128,x280,0.16204947281810805
x278,x291,0.16202894505747054
x030,x291,0.1619722698608549
x003,x029,0.16193677810974547
x016,x134,0.16185309282860344
x256,x280,0.16180312945404166
x012,x194,0.1617886065883857
x017,x190,0.16167044929776492
x119,x184,0.1616120728621205
x035,x289,0.16158932391273395
x193,x243,0.1615738114796738
x013,x290,0.16153921829054224
x119,x291,0.16153191965563776
x116,x265,0.16152918363616187
x141,x303,0.16149116756867052
x199,x256,0.16147692096681568
x200,x285,0.16146688258067107
x003,x296,0.1614019165848561
x209,x288,0.16138255497547652
x098,x281,0.1613766134307316
x044,x293,0.1613642633007987
x016,x191,0.16129758303379707
x236,x257,0.16108893970640545
x204,x304,0.16106702398015413
x036,x293,0.16106229610400266
x012,x264,0.16104488828982297
x015,x188,0.16099285745886796
x225,x256,0.16097321694310793
